model,domain,lead_day,metric,mean,ci_lower,ci_upper,n_initializations,bootstrap_reps,block_days,seed_base,lead_seed
GNN,chukchi,9,r,0.8512626173047382,0.7866110392390062,0.8895682055506358,282,5000,7,20260816,20260825
GNN,chukchi,10,r,0.8382519872665133,0.7726688210139552,0.877077940792137,282,5000,7,20260816,20260826
GNN,chukchi,11,r,0.8244804344594298,0.7599407360430003,0.8632323625036521,282,5000,7,20260816,20260827
GNN,chukchi,12,r,0.8132001386585278,0.7492625290204006,0.8517590670931416,282,5000,7,20260816,20260828
GNN,chukchi,13,r,0.8015317854061778,0.735678850331414,0.8403832352247504,282,5000,7,20260816,20260829
GNN,chukchi,14,r,0.7831322659199609,0.7153060853165787,0.822100179163368,282,5000,7,20260816,20260830
GNN,chukchi,15,r,0.7696808694230312,0.6996536694160931,0.8079235572597667,282,5000,7,20260816,20260831
GNN,chukchi,16,r,0.7585206216263358,0.6884506561856035,0.7977498244623729,282,5000,7,20260816,20260832
GNN,chukchi,17,r,0.7456192964224946,0.6718526811457718,0.7864697709419264,282,5000,7,20260816,20260833
GNN,chukchi,18,r,0.7365616827966565,0.6658608661428439,0.7771957100597411,282,5000,7,20260816,20260834
GNN,chukchi,19,r,0.7258334185266009,0.6582775641346409,0.7663700286341424,282,5000,7,20260816,20260835
GNN,chukchi,20,r,0.7152821407388953,0.646428894372836,0.7577712160415,282,5000,7,20260816,20260836
GNN,chukchi,21,r,0.7016212935283552,0.6344938438800529,0.7458263943372748,282,5000,7,20260816,20260837
GNN,chukchi,22,r,0.6938595164712855,0.6242718399085788,0.7384157634429682,282,5000,7,20260816,20260838
GNN,chukchi,23,r,0.6839946007682834,0.6147116519349936,0.7294257596963594,282,5000,7,20260816,20260839
GNN,chukchi,24,r,0.6762280443135212,0.6068744186635207,0.7214584331436785,282,5000,7,20260816,20260840
GNN,chukchi,25,r,0.6696887133810302,0.6006395661722955,0.7177306462217473,282,5000,7,20260816,20260841
GNN,chukchi,26,r,0.6631156030608589,0.5930466804565512,0.7104914483500658,282,5000,7,20260816,20260842
GNN,chukchi,27,r,0.6533479364492698,0.5800075949751946,0.7038077563882551,282,5000,7,20260816,20260843
GNN,chukchi,28,r,0.6437078974082553,0.569262895987452,0.694802577153315,282,5000,7,20260816,20260844
GNN,chukchi,29,r,0.6364903018788483,0.5648837369803358,0.6897740726006992,282,5000,7,20260816,20260845
GNN,chukchi,30,r,0.6270781603001422,0.549288150295764,0.6831677578547154,282,5000,7,20260816,20260846
